VG2,4395358,59.12,272.64,2058100.0,0.76,40.53,52.60,0.0000004450,102.79,102.23,98.06,87.85,82.41,171.73,0.00,95.70,77.70,-3.000,-3.000,0.431,-3.0000.000000001340,59.30,280.23,63.58,278.12,65.29,271.66,55.20,277.93,63.15,265.95,53.44,273.26,54.85,268.30,58.76,265.12
VG2,4395400,36.11,276.29,2056900.0,0.96,16.92,30.76,0.0000005630,107.17,107.36,103.05,92.03,85.99,147.72,0.00,98.60,80.50,-3.000,-3.000,0.414,-3.0000.000000000940,36.12,281.26,39.66,279.90,41.11,276.21,32.63,279.73,39.56,272.57,31.17,276.36,32.54,272.96,35.99,271.32
VG2,4395401,25.69,276.90,2056300.0,0.99,7.32,21.91,0.0000005720,106.03,106.48,102.68,91.93,86.30,165.50,0.00,98.50,81.20,-3.000,-3.000,0.429,-3.0000.000000000852,25.65,281.41,29.14,280.17,30.60,276.89,22.20,280.03,29.13,273.61,20.78,276.91,22.19,273.79,25.63,272.38
VG2,4395402,17.08,276.15,2055700.0,1.00,1.33,17.05,0.0000005580,104.59,104.52,101.00,92.93,90.26,1.00,0.00,95.80,86.00,-3.000,-3.000,0.409,-3.0000.000000000373,17.01,280.44,20.53,279.24,22.01,276.15,13.53,279.13,20.55,273.06,12.10,276.13,13.56,273.14,17.05,271.85
VG2,4395403,8.27,275.51,2055100.0,0.99,8.17,15.76,0.0000006310,103.68,104.00,100.88,93.33,91.24,162.93,0.00,95.90,87.10,-3.000,-3.000,0.402,-3.0000.000000000315,8.18,279.68,11.78,278.52,13.30,275.56,4.62,278.39,11.85,272.56,3.17,275.44,4.68,272.52,8.28,271.32
VG2,4395404,-2.82,275.94,2054600.0,0.95,17.33,19.25,0.0000004300,105.31,101.13,98.86,91.47,88.61,1.00,0.00,95.40,84.30,-3.000,-3.000,0.414,-3.0000.000000000498,-2.97,280.08,0.80,278.96,2.42,276.07,-6.71,278.78,0.95,273.11,-8.21,275.79,-6.56,272.89,-2.76,271.79
VG2,4395406,77.10,279.07,2053400.0,0.48,61.32,69.45,0.0000002550,96.15,95.78,92.92,84.05,81.13,157.55,0.00,92.90,80.50,-3.000,-3.000,0.457,-3.0000.000000001660,77.25,296.60,84.27,305.31,88.11,272.15,71.58,288.14,83.38,253.53,69.29,279.69,71.06,271.20,76.37,262.68
VG2,4395407,66.22,276.80,2052800.0,0.66,48.49,59.26,0.0000003840,101.36,100.00,96.85,86.89,82.35,152.52,0.00,95.70,79.00,-3.000,-3.000,0.443,-3.0000.000000001290,66.43,286.38,71.35,284.16,73.36,275.09,61.90,283.23,70.76,267.53,59.97,277.66,61.47,271.73,65.75,267.41
VG2,4395408,52.60,280.62,2052200.0,0.83,33.41,45.81,0.0000004880,104.11,102.95,99.89,89.78,84.88,124.00,0.00,96.50,80.10,-3.000,-3.000,0.425,-3.0000.000000000920,52.68,287.08,56.60,285.51,58.21,280.47,48.88,284.94,56.37,275.55,47.27,280.75,48.67,276.50,52.37,274.21
VG2,4395409,42.13,281.12,2051700.0,0.92,22.73,35.97,0.0000005530,107.87,106.74,102.44,90.96,84.12,166.87,0.00,98.50,78.80,-3.000,-3.000,0.429,-3.0000.000000001190,42.16,286.48,45.78,285.08,47.26,281.05,38.61,284.78,45.65,277.08,37.12,281.18,38.49,277.56,41.99,275.78
VG2,4395410,30.91,282.29,2051100.0,0.98,12.11,25.59,0.0000005770,106.72,106.99,102.92,91.80,85.89,1.00,0.00,98.40,80.50,-3.000,-3.000,0.421,-3.0000.000000000940,30.87,287.00,34.37,285.75,35.83,282.32,27.43,285.51,34.35,278.87,26.01,282.28,27.41,279.06,30.85,277.60
VG2,4395411,21.44,282.31,2050500.0,1.00,3.62,18.16,0.0000005500,106.60,105.54,101.67,92.11,88.07,161.32,0.00,96.60,82.90,-3.000,-3.000,0.403,-3.0000.000000000614,21.36,286.70,24.85,285.51,26.33,282.35,17.92,285.33,24.90,279.18,16.52,282.28,17.96,279.25,21.42,277.93
VG2,4395412,11.65,282.26,2049900.0,1.00,4.96,13.52,0.0000006220,105.02,105.10,101.55,94.19,92.27,150.15,0.00,96.10,88.20,-3.000,-3.000,0.383,-3.0000.000000000252,11.53,286.45,15.09,285.31,16.61,282.33,8.02,285.15,15.20,279.30,6.62,282.19,8.13,279.27,11.68,278.06
VG2,4395413,1.85,281.01,2049300.0,0.97,13.31,16.09,0.0000006090,104.81,103.38,99.54,91.18,88.61,152.51,0.00,94.80,83.70,-3.000,-3.000,0.418,-3.0000.000000000505,1.70,285.14,5.39,284.01,6.97,281.12,-1.94,283.86,5.54,278.16,-3.39,280.90,-1.79,278.02,1.91,276.88
