28822.50,1,532.42,4,-0.43,4,301.51,4,303.08,0,0.,0
28897.90,1,531.62,4,-0.52,4,301.67,4,303.09,0,0.,0
28973.40,1,530.94,4,-0.38,4,301.51,4,303.10,0,0.,0
29048.80,1,529.92,4,-0.54,4,301.51,4,303.11,0,0.,0
29124.30,1,530.14,4,0.00,4,301.67,4,303.12,0,0.,0
29199.70,3,531.74,4,0.00,4,301.67,0,303.13,4,0.,0
29275.10,4,531.17,0,-0.20,0,301.67,0,303.13,0,0.,0
29350.60,1,530.60,4,-0.40,4,301.67,4,303.12,0,0.,0
29426.00,1,530.49,4,-0.32,4,301.67,4,303.12,0,0.,0
29501.50,1,531.06,4,0.32,4,301.51,4,303.12,0,0.,0
29576.90,1,532.19,4,0.00,4,301.83,4,303.11,0,0.,0
29652.40,1,533.11,4,-0.56,4,301.75,4,303.11,0,0.,0
29727.80,1,532.42,4,-0.33,4,301.83,4,303.11,0,0.,0
29803.20,1,533.56,4,0.00,4,301.75,4,303.11,0,0.,0
29878.70,4,533.04,0,0.00,0,301.75,0,303.10,0,0.,0
29954.10,2,532.53,4,0.00,4,301.75,4,303.10,0,0.,0
30029.60,1,532.88,4,0.00,4,301.67,4,303.10,0,0.,0
30105.00,1,532.53,4,-0.33,4,301.67,4,303.09,0,0.,0
30180.40,1,531.62,4,-0.56,4,301.67,4,303.09,0,0.,0
30255.90,1,530.60,4,-0.33,4,301.51,4,303.09,0,0.,0
30331.30,1,531.62,4,0.00,4,301.67,4,303.08,0,0.,0
30406.80,3,530.48,4,-0.49,4,301.62,0,303.08,4,0.,0
30482.20,4,531.11,0,-0.25,0,301.56,0,303.09,0,0.,0
30557.60,1,531.74,4,0.00,4,301.51,4,303.11,0,0.,0
30633.10,1,532.42,4,-0.33,4,301.98,4,303.12,0,0.,0
30708.50,1,532.31,4,-0.54,4,301.67,4,303.13,0,0.,0
30784.00,1,530.60,4,-0.39,4,301.67,4,303.15,0,0.,0
30859.40,1,530.14,4,-0.33,4,301.67,4,303.16,0,0.,0
30934.80,1,530.83,4,0.00,4,301.67,4,303.17,0,0.,0
31010.30,1,531.40,4,0.00,4,301.67,4,303.18,0,0.,0
31085.70,4,531.23,0,0.00,0,301.67,0,303.20,0,0.,0
31161.20,2,531.06,4,0.00,4,301.67,4,303.21,0,0.,0
31236.60,1,530.94,4,0.00,4,301.67,4,303.22,0,0.,0
31312.10,1,532.08,4,0.00,4,301.83,4,303.24,0,0.,0
31387.50,1,532.20,4,-0.35,4,301.67,4,303.25,0,0.,0
31462.90,1,532.20,4,-0.65,4,301.67,4,303.26,0,0.,0
31538.40,1,532.08,4,-0.46,4,301.83,4,303.28,0,0.,0
31613.80,3,533.34,4,-0.54,4,301.78,0,303.29,4,0.,0
31689.30,5,532.71,0,-0.82,0,301.72,0,303.28,0,0.,0
31764.70,2,532.08,4,-1.10,4,301.67,4,303.27,0,0.,0
31840.10,1,532.54,4,0.00,4,301.83,4,303.26,0,0.,0
31915.60,1,534.81,4,-0.41,4,301.83,4,303.24,0,0.,0
31991.00,1,534.93,4,-0.92,4,301.83,4,303.23,0,0.,0
32066.50,1,535.27,4,-1.22,4,301.90,4,303.22,0,0.,0
32141.90,1,535.95,4,-1.02,4,301.98,4,303.21,0,0.,0
32217.30,3,535.04,4,-0.92,4,301.95,0,303.20,4,0.,0
32292.80,4,534.93,0,-0.73,0,301.93,0,303.21,0,0.,0
32368.20,1,534.82,4,-0.54,4,301.90,4,303.22,0,0.,0
32443.70,1,535.84,4,0.00,4,301.98,4,303.23,0,0.,0
32519.10,1,536.75,4,-0.61,4,301.98,4,303.24,0,0.,0
32594.60,1,535.84,4,-0.63,4,301.98,4,303.25,0,0.,0
32670.00,1,535.84,4,-0.52,4,301.98,4,303.26,0,0.,0
32745.40,1,536.64,4,-0.44,4,302.06,4,303.27,0,0.,0
32820.90,1,535.61,4,-1.00,4,301.98,4,303.29,0,0.,0
32896.30,4,535.56,0,-0.94,0,301.98,0,303.30,0,0.,0
32971.80,2,535.50,4,-0.88,4,301.98,4,303.31,0,0.,0
33047.20,1,534.02,4,0.00,4,301.75,4,303.32,0,0.,0
33122.60,1,535.16,4,0.00,4,301.98,4,303.33,0,0.,0
33198.10,1,536.53,4,0.00,4,301.98,4,303.34,0,0.,0
33273.50,1,535.62,4,0.00,4,301.98,4,303.35,0,0.,0
33349.00,1,534.82,4,0.00,4,301.83,4,303.36,0,0.,0
33424.40,3,533.91,4,0.00,4,301.84,0,303.37,4,0.,0
33499.80,5,533.85,0,0.00,0,301.84,0,303.37,0,0.,0
33576.00,0,533.78,0,0.00,0,301.85,0,303.38,0,0.,0
33651.40,0,533.72,0,0.00,0,301.86,0,303.38,0,0.,0
33726.80,0,533.66,0,0.00,0,301.86,0,303.38,0,0.,0
33802.30,0,533.60,0,0.00,0,301.87,0,303.38,0,0.,0
33877.70,0,533.54,0,0.00,0,301.88,0,303.39,0,0.,0
33953.20,0,533.47,0,0.00,0,301.88,0,303.39,0,0.,0
34028.60,0,533.41,0,0.00,0,301.89,0,303.39,0,0.,0
34104.00,0,533.35,0,0.00,0,301.90,0,303.40,0,0.,0
34179.50,0,533.29,0,0.00,0,301.90,0,303.40,0,0.,0
